exercice,exercice_debut,rapport,rss,etablissement_id,etablissement_nom,page,souspage,ligne,colonne,plc,valeur_saisie,chiffre,code_cellule,source_feuille
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,2,5,P02L02C05,18.0,18.0,P02L02C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,2,6,P02L02C06,193.0,193.0,P02L02C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,3,2,P02L03C02,10.0,10.0,P02L03C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,3,3,P02L03C03,49.0,49.0,P02L03C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,3,4,P02L03C04,127.0,127.0,P02L03C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,3,5,P02L03C05,20.0,20.0,P02L03C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,3,6,P02L03C06,206.0,206.0,P02L03C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,4,2,P02L04C02,8.0,8.0,P02L04C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,4,3,P02L04C03,47.0,47.0,P02L04C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,4,4,P02L04C04,117.0,117.0,P02L04C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,4,5,P02L04C05,18.0,18.0,P02L04C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,4,6,P02L04C06,190.0,190.0,P02L04C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,5,2,P02L05C02,2.0,2.0,P02L05C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,5,3,P02L05C03,2.0,2.0,P02L05C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,5,4,P02L05C04,10.0,10.0,P02L05C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,5,5,P02L05C05,2.0,2.0,P02L05C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,5,6,P02L05C06,16.0,16.0,P02L05C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,6,4,P02L06C04,6.0,6.0,P02L06C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,6,5,P02L06C05,1.0,1.0,P02L06C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,6,6,P02L06C06,7.0,7.0,P02L06C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,7,2,P02L07C02,2.0,2.0,P02L07C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,7,3,P02L07C03,2.0,2.0,P02L07C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,7,4,P02L07C04,4.0,4.0,P02L07C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,7,5,P02L07C05,1.0,1.0,P02L07C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,7,6,P02L07C06,9.0,9.0,P02L07C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,02,,15,1,P02L15C01,0.0,0.0,P02L15C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,1,2,P03L01C02,8.0,8.0,P03L01C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,1,3,P03L01C03,45.0,45.0,P03L01C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,1,4,P03L01C04,154.0,154.0,P03L01C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,1,5,P03L01C05,14.0,14.0,P03L01C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,1,6,P03L01C06,221.0,221.0,P03L01C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,2,1,P03L02C01,1.0,1.0,P03L02C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,2,2,P03L02C02,28.0,28.0,P03L02C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,2,3,P03L02C03,90.0,90.0,P03L02C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,2,4,P03L02C04,243.0,243.0,P03L02C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,2,5,P03L02C05,29.0,29.0,P03L02C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,2,6,P03L02C06,391.0,391.0,P03L02C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,3,1,P03L03C01,1.0,1.0,P03L03C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,3,2,P03L03C02,36.0,36.0,P03L03C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,3,3,P03L03C03,135.0,135.0,P03L03C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,3,4,P03L03C04,397.0,397.0,P03L03C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,3,5,P03L03C05,43.0,43.0,P03L03C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,3,6,P03L03C06,612.0,612.0,P03L03C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,4,1,P03L04C01,1.0,1.0,P03L04C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,4,2,P03L04C02,28.0,28.0,P03L04C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,4,3,P03L04C03,102.0,102.0,P03L04C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,4,4,P03L04C04,312.0,312.0,P03L04C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,4,5,P03L04C05,36.0,36.0,P03L04C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,4,6,P03L04C06,479.0,479.0,P03L04C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,5,1,P03L05C01,0.0,0.0,P03L05C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,5,2,P03L05C02,8.0,8.0,P03L05C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,5,3,P03L05C03,33.0,33.0,P03L05C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,5,4,P03L05C04,85.0,85.0,P03L05C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,5,5,P03L05C05,7.0,7.0,P03L05C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,5,6,P03L05C06,133.0,133.0,P03L05C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,6,2,P03L06C02,2.0,2.0,P03L06C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,6,3,P03L06C03,11.0,11.0,P03L06C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,6,4,P03L06C04,44.0,44.0,P03L06C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,6,5,P03L06C05,6.0,6.0,P03L06C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,6,6,P03L06C06,63.0,63.0,P03L06C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,7,2,P03L07C02,6.0,6.0,P03L07C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,7,3,P03L07C03,22.0,22.0,P03L07C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,7,4,P03L07C04,41.0,41.0,P03L07C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,7,5,P03L07C05,1.0,1.0,P03L07C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,7,6,P03L07C06,70.0,70.0,P03L07C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,03,,16,1,P03L16C01,45.0,45.0,P03L16C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,1,1,P08L01C01,4.0,4.0,P08L01C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,1,2,P08L01C02,0.0,0.0,P08L01C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,1,3,P08L01C03,4.0,4.0,P08L01C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,2,1,P08L02C01,1.0,1.0,P08L02C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,2,3,P08L02C03,1.0,1.0,P08L02C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,8,1,P08L08C01,2.0,2.0,P08L08C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,8,3,P08L08C03,2.0,2.0,P08L08C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,9,1,P08L09C01,7.0,7.0,P08L09C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,9,2,P08L09C02,0.0,0.0,P08L09C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,9,3,P08L09C03,8.0,8.0,P08L09C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,12,1,P08L12C01,7.0,7.0,P08L12C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,12,2,P08L12C02,0.0,0.0,P08L12C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,08,,12,3,P08L12C03,8.0,8.0,P08L12C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,09,,1,1,P09L01C01,5475.0,5475.0,P09L01C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,09,,1,2,P09L01C02,3320.0,3320.0,P09L01C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,09,,1,3,P09L01C03,61.0,61.0,P09L01C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,09,,3,1,P09L03C01,5475.0,5475.0,P09L03C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,09,,3,2,P09L03C02,3320.0,3320.0,P09L03C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,02,11044187,CSSS Domaine-du-Roy,09,,3,3,P09L03C03,61.0,61.0,P09L03C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,01,,1,5,P01L01C05,1.0,1.0,P01L01C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,01,,2,5,P01L02C05,1.0,1.0,P01L02C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,1,1,P03L01C01,111.0,111.0,P03L01C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,1,2,P03L01C02,76.0,76.0,P03L01C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,1,3,P03L01C03,203.0,203.0,P03L01C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,1,4,P03L01C04,208.0,208.0,P03L01C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,1,5,P03L01C05,19.0,19.0,P03L01C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,1,6,P03L01C06,617.0,617.0,P03L01C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,2,1,P03L02C01,310.0,310.0,P03L02C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,2,2,P03L02C02,325.0,325.0,P03L02C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,2,3,P03L02C03,733.0,733.0,P03L02C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,2,4,P03L02C04,825.0,825.0,P03L02C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,2,5,P03L02C05,82.0,82.0,P03L02C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,2,6,P03L02C06,2275.0,2275.0,P03L02C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,3,1,P03L03C01,421.0,421.0,P03L03C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,3,2,P03L03C02,401.0,401.0,P03L03C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,3,3,P03L03C03,936.0,936.0,P03L03C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,3,4,P03L03C04,1033.0,1033.0,P03L03C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,3,5,P03L03C05,101.0,101.0,P03L03C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,3,6,P03L03C06,2892.0,2892.0,P03L03C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,4,1,P03L04C01,308.0,308.0,P03L04C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,4,2,P03L04C02,327.0,327.0,P03L04C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,4,3,P03L04C03,733.0,733.0,P03L04C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,4,4,P03L04C04,834.0,834.0,P03L04C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,4,5,P03L04C05,83.0,83.0,P03L04C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,4,6,P03L04C06,2285.0,2285.0,P03L04C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,5,1,P03L05C01,113.0,113.0,P03L05C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,5,2,P03L05C02,74.0,74.0,P03L05C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,5,3,P03L05C03,203.0,203.0,P03L05C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,5,4,P03L05C04,199.0,199.0,P03L05C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,5,5,P03L05C05,18.0,18.0,P03L05C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,5,6,P03L05C06,607.0,607.0,P03L05C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,6,1,P03L06C01,65.0,65.0,P03L06C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,6,2,P03L06C02,42.0,42.0,P03L06C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,6,3,P03L06C03,108.0,108.0,P03L06C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,6,4,P03L06C04,99.0,99.0,P03L06C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,6,5,P03L06C05,10.0,10.0,P03L06C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,6,6,P03L06C06,324.0,324.0,P03L06C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,7,1,P03L07C01,48.0,48.0,P03L07C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,7,2,P03L07C02,32.0,32.0,P03L07C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,7,3,P03L07C03,95.0,95.0,P03L07C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,7,4,P03L07C04,100.0,100.0,P03L07C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,7,5,P03L07C05,8.0,8.0,P03L07C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,7,6,P03L07C06,283.0,283.0,P03L07C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,9,1,P03L09C01,0.0,0.0,P03L09C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,9,2,P03L09C02,9.0,9.0,P03L09C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,9,3,P03L09C03,25.0,25.0,P03L09C03,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,9,4,P03L09C04,42.0,42.0,P03L09C04,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,9,5,P03L09C05,8.0,8.0,P03L09C05,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,9,6,P03L09C06,84.0,84.0,P03L09C06,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,10,1,P03L10C01,3.0,3.0,P03L10C01,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
2016-2017,2016,AS481,14,11044435,CSSS du Nord de Lanaudière,03,,10,2,P03L10C02,17.0,17.0,P03L10C02,00_brut\AS481\AS481_BD_2016_2017\AS481_BD_2016_2017.csv
