exercice,exercice_debut,rapport,sous_formulaire,rss,etablissement_id,etablissement_nom,page,souspage,ligne,colonne,plc,valeur_saisie,chiffre,code_cellule,source_feuille,feuille,col_index,entete,mapping
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,17,08,P15L17C08,480.0,480.0,P15L17C08,P15C08,P15C08,17,16 ans,colonne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,18,08,P15L18C08,379.0,379.0,P15L18C08,P15C08,P15C08,18,17 ans,colonne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,19,08,P15L19C08,88.0,88.0,P15L19C08,P15C08,P15C08,19,18 ans,colonne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,20,08,P15L20C08,9.0,9.0,P15L20C08,P15C08,P15C08,20,19 ans,colonne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,21,08,P15L21C08,40.0,40.0,P15L21C08,P15C08,P15C08,21,20 ans et plus,colonne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,22,08,P15L22C08,0.0,0.0,P15L22C08,P15C08,P15C08,22,Âge inconnu,colonne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,23,08,P15L23C08,5632.0,5632.0,P15L23C08,P15C08,P15C08,23,Total âge,colonne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,24,08,P15L24C08,3153.0,3153.0,P15L24C08,P15C08,P15C08,24,Masculin,colonne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,25,08,P15L25C08,2479.0,2479.0,P15L25C08,P15C08,P15C08,25,Féminin,colonne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,26,08,P15L26C08,0.0,0.0,P15L26C08,P15C08,P15C08,26,Sexe inconnu,colonne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,15,,27,08,P15L27C08,5632.0,5632.0,P15L27C08,P15C08,P15C08,27,Total sexe,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,01,08,P15L01C08,123.0,123.0,P15L01C08,P15C08,P15C08,1,0 an,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,02,08,P15L02C08,112.0,112.0,P15L02C08,P15C08,P15C08,2,1 an,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,03,08,P15L03C08,125.0,125.0,P15L03C08,P15C08,P15C08,3,2 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,04,08,P15L04C08,144.0,144.0,P15L04C08,P15C08,P15C08,4,3 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,05,08,P15L05C08,155.0,155.0,P15L05C08,P15C08,P15C08,5,4 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,06,08,P15L06C08,160.0,160.0,P15L06C08,P15C08,P15C08,6,5 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,07,08,P15L07C08,186.0,186.0,P15L07C08,P15C08,P15C08,7,6 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,08,08,P15L08C08,166.0,166.0,P15L08C08,P15C08,P15C08,8,7 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,09,08,P15L09C08,184.0,184.0,P15L09C08,P15C08,P15C08,9,8 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,10,08,P15L10C08,165.0,165.0,P15L10C08,P15C08,P15C08,10,9 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,11,08,P15L11C08,193.0,193.0,P15L11C08,P15C08,P15C08,11,10 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,12,08,P15L12C08,186.0,186.0,P15L12C08,P15C08,P15C08,12,11 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,13,08,P15L13C08,183.0,183.0,P15L13C08,P15C08,P15C08,13,12 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,14,08,P15L14C08,232.0,232.0,P15L14C08,P15C08,P15C08,14,13 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,15,08,P15L15C08,309.0,309.0,P15L15C08,P15C08,P15C08,15,14 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,16,08,P15L16C08,400.0,400.0,P15L16C08,P15C08,P15C08,16,15 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,17,08,P15L17C08,443.0,443.0,P15L17C08,P15C08,P15C08,17,16 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,18,08,P15L18C08,496.0,496.0,P15L18C08,P15C08,P15C08,18,17 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,19,08,P15L19C08,134.0,134.0,P15L19C08,P15C08,P15C08,19,18 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,20,08,P15L20C08,36.0,36.0,P15L20C08,P15C08,P15C08,20,19 ans,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,21,08,P15L21C08,10.0,10.0,P15L21C08,P15C08,P15C08,21,20 ans et plus,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,22,08,P15L22C08,0.0,0.0,P15L22C08,P15C08,P15C08,22,Âge inconnu,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,23,08,P15L23C08,4142.0,4142.0,P15L23C08,P15C08,P15C08,23,Total âge,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,24,08,P15L24C08,2346.0,2346.0,P15L24C08,P15C08,P15C08,24,Masculin,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,25,08,P15L25C08,1792.0,1792.0,P15L25C08,P15C08,P15C08,25,Féminin,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,26,08,P15L26C08,4.0,4.0,P15L26C08,P15C08,P15C08,26,Sexe inconnu,colonne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,15,,27,08,P15L27C08,4142.0,4142.0,P15L27C08,P15C08,P15C08,27,Total sexe,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,01,08,P15L01C08,282.0,282.0,P15L01C08,P15C08,P15C08,1,0 an,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,02,08,P15L02C08,278.0,278.0,P15L02C08,P15C08,P15C08,2,1 an,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,03,08,P15L03C08,311.0,311.0,P15L03C08,P15C08,P15C08,3,2 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,04,08,P15L04C08,348.0,348.0,P15L04C08,P15C08,P15C08,4,3 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,05,08,P15L05C08,297.0,297.0,P15L05C08,P15C08,P15C08,5,4 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,06,08,P15L06C08,353.0,353.0,P15L06C08,P15C08,P15C08,6,5 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,07,08,P15L07C08,309.0,309.0,P15L07C08,P15C08,P15C08,7,6 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,08,08,P15L08C08,332.0,332.0,P15L08C08,P15C08,P15C08,8,7 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,09,08,P15L09C08,350.0,350.0,P15L09C08,P15C08,P15C08,9,8 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,10,08,P15L10C08,355.0,355.0,P15L10C08,P15C08,P15C08,10,9 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,11,08,P15L11C08,359.0,359.0,P15L11C08,P15C08,P15C08,11,10 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,12,08,P15L12C08,381.0,381.0,P15L12C08,P15C08,P15C08,12,11 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,13,08,P15L13C08,337.0,337.0,P15L13C08,P15C08,P15C08,13,12 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,14,08,P15L14C08,438.0,438.0,P15L14C08,P15C08,P15C08,14,13 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,15,08,P15L15C08,547.0,547.0,P15L15C08,P15C08,P15C08,15,14 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,16,08,P15L16C08,603.0,603.0,P15L16C08,P15C08,P15C08,16,15 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,17,08,P15L17C08,632.0,632.0,P15L17C08,P15C08,P15C08,17,16 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,18,08,P15L18C08,537.0,537.0,P15L18C08,P15C08,P15C08,18,17 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,19,08,P15L19C08,181.0,181.0,P15L19C08,P15C08,P15C08,19,18 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,20,08,P15L20C08,48.0,48.0,P15L20C08,P15C08,P15C08,20,19 ans,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,21,08,P15L21C08,18.0,18.0,P15L21C08,P15C08,P15C08,21,20 ans et plus,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,22,08,P15L22C08,1.0,1.0,P15L22C08,P15C08,P15C08,22,Âge inconnu,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,23,08,P15L23C08,7297.0,7297.0,P15L23C08,P15C08,P15C08,23,Total âge,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,24,08,P15L24C08,4065.0,4065.0,P15L24C08,P15C08,P15C08,24,Masculin,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,25,08,P15L25C08,3226.0,3226.0,P15L25C08,P15C08,P15C08,25,Féminin,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,26,08,P15L26C08,6.0,6.0,P15L26C08,P15C08,P15C08,26,Sexe inconnu,colonne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,15,,27,08,P15L27C08,7297.0,7297.0,P15L27C08,P15C08,P15C08,27,Total sexe,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,01,08,P15L01C08,402.0,402.0,P15L01C08,P15C08,P15C08,1,0 an,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,02,08,P15L02C08,331.0,331.0,P15L02C08,P15C08,P15C08,2,1 an,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,03,08,P15L03C08,379.0,379.0,P15L03C08,P15C08,P15C08,3,2 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,04,08,P15L04C08,374.0,374.0,P15L04C08,P15C08,P15C08,4,3 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,05,08,P15L05C08,390.0,390.0,P15L05C08,P15C08,P15C08,5,4 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,06,08,P15L06C08,396.0,396.0,P15L06C08,P15C08,P15C08,6,5 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,07,08,P15L07C08,455.0,455.0,P15L07C08,P15C08,P15C08,7,6 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,08,08,P15L08C08,385.0,385.0,P15L08C08,P15C08,P15C08,8,7 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,09,08,P15L09C08,435.0,435.0,P15L09C08,P15C08,P15C08,9,8 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,10,08,P15L10C08,454.0,454.0,P15L10C08,P15C08,P15C08,10,9 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,11,08,P15L11C08,441.0,441.0,P15L11C08,P15C08,P15C08,11,10 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,12,08,P15L12C08,474.0,474.0,P15L12C08,P15C08,P15C08,12,11 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,13,08,P15L13C08,469.0,469.0,P15L13C08,P15C08,P15C08,13,12 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,14,08,P15L14C08,519.0,519.0,P15L14C08,P15C08,P15C08,14,13 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,15,08,P15L15C08,630.0,630.0,P15L15C08,P15C08,P15C08,15,14 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,16,08,P15L16C08,752.0,752.0,P15L16C08,P15C08,P15C08,16,15 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,17,08,P15L17C08,714.0,714.0,P15L17C08,P15C08,P15C08,17,16 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,18,08,P15L18C08,644.0,644.0,P15L18C08,P15C08,P15C08,18,17 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,19,08,P15L19C08,213.0,213.0,P15L19C08,P15C08,P15C08,19,18 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,20,08,P15L20C08,53.0,53.0,P15L20C08,P15C08,P15C08,20,19 ans,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,21,08,P15L21C08,511.0,511.0,P15L21C08,P15C08,P15C08,21,20 ans et plus,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,22,08,P15L22C08,9.0,9.0,P15L22C08,P15C08,P15C08,22,Âge inconnu,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,23,08,P15L23C08,9430.0,9430.0,P15L23C08,P15C08,P15C08,23,Total âge,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,24,08,P15L24C08,5134.0,5134.0,P15L24C08,P15C08,P15C08,24,Masculin,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,25,08,P15L25C08,4281.0,4281.0,P15L25C08,P15C08,P15C08,25,Féminin,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,26,08,P15L26C08,15.0,15.0,P15L26C08,P15C08,P15C08,26,Sexe inconnu,colonne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,15,,27,08,P15L27C08,9430.0,9430.0,P15L27C08,P15C08,P15C08,27,Total sexe,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,01,08,P15L01C08,852.0,852.0,P15L01C08,P15C08,P15C08,1,0 an,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,02,08,P15L02C08,630.0,630.0,P15L02C08,P15C08,P15C08,2,1 an,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,03,08,P15L03C08,792.0,792.0,P15L03C08,P15C08,P15C08,3,2 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,04,08,P15L04C08,811.0,811.0,P15L04C08,P15C08,P15C08,4,3 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,05,08,P15L05C08,827.0,827.0,P15L05C08,P15C08,P15C08,5,4 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,06,08,P15L06C08,823.0,823.0,P15L06C08,P15C08,P15C08,6,5 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,07,08,P15L07C08,861.0,861.0,P15L07C08,P15C08,P15C08,7,6 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,08,08,P15L08C08,860.0,860.0,P15L08C08,P15C08,P15C08,8,7 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,09,08,P15L09C08,895.0,895.0,P15L09C08,P15C08,P15C08,9,8 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,10,08,P15L10C08,855.0,855.0,P15L10C08,P15C08,P15C08,10,9 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,11,08,P15L11C08,843.0,843.0,P15L11C08,P15C08,P15C08,11,10 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,12,08,P15L12C08,883.0,883.0,P15L12C08,P15C08,P15C08,12,11 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,13,08,P15L13C08,855.0,855.0,P15L13C08,P15C08,P15C08,13,12 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,14,08,P15L14C08,1040.0,1040.0,P15L14C08,P15C08,P15C08,14,13 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,15,08,P15L15C08,1279.0,1279.0,P15L15C08,P15C08,P15C08,15,14 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,16,08,P15L16C08,1561.0,1561.0,P15L16C08,P15C08,P15C08,16,15 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,17,08,P15L17C08,1564.0,1564.0,P15L17C08,P15C08,P15C08,17,16 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,18,08,P15L18C08,1301.0,1301.0,P15L18C08,P15C08,P15C08,18,17 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,19,08,P15L19C08,442.0,442.0,P15L19C08,P15C08,P15C08,19,18 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,20,08,P15L20C08,98.0,98.0,P15L20C08,P15C08,P15C08,20,19 ans,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,21,08,P15L21C08,42.0,42.0,P15L21C08,P15C08,P15C08,21,20 ans et plus,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,22,08,P15L22C08,0.0,0.0,P15L22C08,P15C08,P15C08,22,Âge inconnu,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,23,08,P15L23C08,18114.0,18114.0,P15L23C08,P15C08,P15C08,23,Total âge,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,24,08,P15L24C08,10031.0,10031.0,P15L24C08,P15C08,P15C08,24,Masculin,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,25,08,P15L25C08,8075.0,8075.0,P15L25C08,P15C08,P15C08,25,Féminin,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,26,08,P15L26C08,8.0,8.0,P15L26C08,P15C08,P15C08,26,Sexe inconnu,colonne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,15,,27,08,P15L27C08,18114.0,18114.0,P15L27C08,P15C08,P15C08,27,Total sexe,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,01,08,P15L01C08,0.0,0.0,P15L01C08,P15C08,P15C08,1,0 an,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,02,08,P15L02C08,0.0,0.0,P15L02C08,P15C08,P15C08,2,1 an,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,03,08,P15L03C08,0.0,0.0,P15L03C08,P15C08,P15C08,3,2 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,04,08,P15L04C08,0.0,0.0,P15L04C08,P15C08,P15C08,4,3 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,05,08,P15L05C08,0.0,0.0,P15L05C08,P15C08,P15C08,5,4 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,06,08,P15L06C08,0.0,0.0,P15L06C08,P15C08,P15C08,6,5 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,07,08,P15L07C08,0.0,0.0,P15L07C08,P15C08,P15C08,7,6 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,08,08,P15L08C08,0.0,0.0,P15L08C08,P15C08,P15C08,8,7 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,09,08,P15L09C08,0.0,0.0,P15L09C08,P15C08,P15C08,9,8 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,10,08,P15L10C08,0.0,0.0,P15L10C08,P15C08,P15C08,10,9 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,11,08,P15L11C08,0.0,0.0,P15L11C08,P15C08,P15C08,11,10 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,12,08,P15L12C08,0.0,0.0,P15L12C08,P15C08,P15C08,12,11 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,13,08,P15L13C08,0.0,0.0,P15L13C08,P15C08,P15C08,13,12 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,14,08,P15L14C08,0.0,0.0,P15L14C08,P15C08,P15C08,14,13 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,15,08,P15L15C08,0.0,0.0,P15L15C08,P15C08,P15C08,15,14 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,16,08,P15L16C08,0.0,0.0,P15L16C08,P15C08,P15C08,16,15 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,17,08,P15L17C08,0.0,0.0,P15L17C08,P15C08,P15C08,17,16 ans,colonne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,15,,18,08,P15L18C08,0.0,0.0,P15L18C08,P15C08,P15C08,18,17 ans,colonne_fixe
