exercice,exercice_debut,rapport,rss,etablissement_id,etablissement_nom,page,souspage,ligne,colonne,plc,valeur_saisie,chiffre,code_cellule,source_feuille,sous_formulaire
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,3,3,P04-0L03C03,81.77,81.77,P04L03C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,3,4,P04-0L03C04,106.04,106.04,P04L03C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,3,5,P04-0L03C05,48.2,48.2,P04L03C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,3,6,P04-0L03C06,111.0,111.0,P04L03C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,3,7,P04-0L03C07,89.62,89.62,P04L03C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,4,1,P04-0L04C01,388.0,388.0,P04L04C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,4,2,P04-0L04C02,107.0,107.0,P04L04C02,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,4,3,P04-0L04C03,48.0,48.0,P04L04C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,4,4,P04-0L04C04,63.0,63.0,P04L04C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,4,5,P04-0L04C05,7.0,7.0,P04L04C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,4,6,P04-0L04C06,134.0,134.0,P04L04C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,4,7,P04-0L04C07,747.0,747.0,P04L04C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,5,1,P04-0L05C01,519.0,519.0,P04L05C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,5,2,P04-0L05C02,202.0,202.0,P04L05C02,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,5,3,P04-0L05C03,85.0,85.0,P04L05C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,5,4,P04-0L05C04,60.0,60.0,P04L05C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,5,5,P04-0L05C05,3.0,3.0,P04L05C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,5,6,P04-0L05C06,196.0,196.0,P04L05C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,5,7,P04-0L05C07,1065.0,1065.0,P04L05C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,6,1,P04-0L06C01,12.0,12.0,P04L06C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,6,2,P04-0L06C02,1.0,1.0,P04L06C02,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,6,3,P04-0L06C03,1.0,1.0,P04L06C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,6,4,P04-0L06C04,1.0,1.0,P04L06C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,6,5,P04-0L06C05,0.0,0.0,P04L06C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,6,6,P04-0L06C06,8.0,8.0,P04L06C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,6,7,P04-0L06C07,23.0,23.0,P04L06C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,7,7,P04-0L07C07,28.0,28.0,P04L07C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,8,1,P04-0L08C01,38.7,38.7,P04L08C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,8,2,P04-0L08C02,35.41,35.41,P04L08C02,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,8,3,P04-0L08C03,40.32,40.32,P04L08C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,8,4,P04-0L08C04,42.32,42.32,P04L08C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,8,5,P04-0L08C05,41.0,41.0,P04L08C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,8,6,P04-0L08C06,42.48,42.48,P04L08C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,8,7,P04-0L08C07,39.21,39.21,P04L08C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,9,1,P04-0L09C01,388.0,388.0,P04L09C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,9,2,P04-0L09C02,73.0,73.0,P04L09C02,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,9,3,P04-0L09C03,36.0,36.0,P04L09C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,9,4,P04-0L09C04,60.0,60.0,P04L09C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,9,5,P04-0L09C05,8.0,8.0,P04L09C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,9,6,P04-0L09C06,144.0,144.0,P04L09C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,9,7,P04-0L09C07,709.0,709.0,P04L09C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,10,1,P04-0L10C01,23.97,23.97,P04L10C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,10,2,P04-0L10C02,21.97,21.97,P04L10C02,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,10,3,P04-0L10C03,21.55,21.55,P04L10C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,10,4,P04-0L10C04,25.84,25.84,P04L10C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,10,5,P04-0L10C05,0.0,0.0,P04L10C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,10,6,P04-0L10C06,27.47,27.47,P04L10C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,10,7,P04-0L10C07,24.55,24.55,P04L10C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,11,1,P04-0L11C01,80.59,80.59,P04L11C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,11,2,P04-0L11C02,78.87,78.87,P04L11C02,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,11,3,P04-0L11C03,81.81,81.81,P04L11C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,11,4,P04-0L11C04,50.42,50.42,P04L11C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,11,5,P04-0L11C05,58.5,58.5,P04L11C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,11,6,P04-0L11C06,87.51,87.51,P04L11C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,11,7,P04-0L11C07,80.11,80.11,P04L11C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,12,1,P04-0L12C01,357.0,357.0,P04L12C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,12,2,P04-0L12C02,78.0,78.0,P04L12C02,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,12,3,P04-0L12C03,34.0,34.0,P04L12C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,12,4,P04-0L12C04,60.0,60.0,P04L12C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,12,5,P04-0L12C05,8.0,8.0,P04L12C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,12,6,P04-0L12C06,140.0,140.0,P04L12C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,12,7,P04-0L12C07,677.0,677.0,P04L12C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,13,1,P04-0L13C01,36.42,36.42,P04L13C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,13,2,P04-0L13C02,41.49,41.49,P04L13C02,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,13,3,P04-0L13C03,42.62,42.62,P04L13C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,13,4,P04-0L13C04,46.88,46.88,P04L13C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,13,5,P04-0L13C05,23.13,23.13,P04L13C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,13,6,P04-0L13C06,42.01,42.01,P04L13C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,13,7,P04-0L13C07,39.24,39.24,P04L13C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,14,1,P04-0L14C01,25.4,25.4,P04L14C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,14,2,P04-0L14C02,22.15,22.15,P04L14C02,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,14,3,P04-0L14C03,11.93,11.93,P04L14C03,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,14,4,P04-0L14C04,12.64,12.64,P04L14C04,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,14,5,P04-0L14C05,64.43,64.43,P04L14C05,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,14,6,P04-0L14C06,21.5,21.5,P04L14C06,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,04,0,14,7,P04-0L14C07,22.73,22.73,P04L14C07,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,08,0,1,1,P08-0L01C01,47.0,47.0,P08L01C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
2022-2023,2022,AS480G,02,11045127,CIUSSS du Saguenay – Lac-Saint-Jean,08,0,2,1,P08-0L02C01,33.0,33.0,P08L02C01,Archives\AS480\2022-2023\AS480G_BD_2022_2023.csv,AS480G
