jeu,exercice,epoque,deficience,groupe_age,est_total,rss,rss_nom,code_plc,effectif
effectifs_population_historique,2018-2019,nouveau,TSA,12 à 17 ans,False,7,Outaouais,P23L02C03,78
effectifs_population_historique,2018-2019,nouveau,TSA,18 à 21 ans,False,7,Outaouais,P23L02C04,32
effectifs_population_historique,2018-2019,nouveau,TSA,22 à 44 ans,False,7,Outaouais,P23L02C05,57
effectifs_population_historique,2018-2019,nouveau,TSA,45 à 64 ans,False,7,Outaouais,P23L02C06,9
effectifs_population_historique,2018-2019,nouveau,TSA,5 à 11 ans,False,7,Outaouais,P23L02C02,285
effectifs_population_historique,2018-2019,nouveau,TSA,Total,True,7,Outaouais,P23L02C09,573
effectifs_population_historique,2018-2019,nouveau,TSA,0 à 4 ans,False,8,Abitibi-Témiscamingue,P23L02C01,52
effectifs_population_historique,2018-2019,nouveau,TSA,12 à 17 ans,False,8,Abitibi-Témiscamingue,P23L02C03,61
effectifs_population_historique,2018-2019,nouveau,TSA,18 à 21 ans,False,8,Abitibi-Témiscamingue,P23L02C04,15
effectifs_population_historique,2018-2019,nouveau,TSA,22 à 44 ans,False,8,Abitibi-Témiscamingue,P23L02C05,27
effectifs_population_historique,2018-2019,nouveau,TSA,45 à 64 ans,False,8,Abitibi-Témiscamingue,P23L02C06,10
effectifs_population_historique,2018-2019,nouveau,TSA,5 à 11 ans,False,8,Abitibi-Témiscamingue,P23L02C02,134
effectifs_population_historique,2018-2019,nouveau,TSA,65 à 74 ans,False,8,Abitibi-Témiscamingue,P23L02C07,0
effectifs_population_historique,2018-2019,nouveau,TSA,75 ans et plus,False,8,Abitibi-Témiscamingue,P23L02C08,0
effectifs_population_historique,2018-2019,nouveau,TSA,Total,True,8,Abitibi-Témiscamingue,P23L02C09,299
effectifs_population_historique,2018-2019,nouveau,TSA,0 à 4 ans,False,9,Côte-Nord,P23L02C01,30
effectifs_population_historique,2018-2019,nouveau,TSA,12 à 17 ans,False,9,Côte-Nord,P23L02C03,35
effectifs_population_historique,2018-2019,nouveau,TSA,18 à 21 ans,False,9,Côte-Nord,P23L02C04,19
effectifs_population_historique,2018-2019,nouveau,TSA,22 à 44 ans,False,9,Côte-Nord,P23L02C05,22
effectifs_population_historique,2018-2019,nouveau,TSA,45 à 64 ans,False,9,Côte-Nord,P23L02C06,3
effectifs_population_historique,2018-2019,nouveau,TSA,5 à 11 ans,False,9,Côte-Nord,P23L02C02,96
effectifs_population_historique,2018-2019,nouveau,TSA,65 à 74 ans,False,9,Côte-Nord,P23L02C07,0
effectifs_population_historique,2018-2019,nouveau,TSA,75 ans et plus,False,9,Côte-Nord,P23L02C08,0
effectifs_population_historique,2018-2019,nouveau,TSA,Total,True,9,Côte-Nord,P23L02C09,205
effectifs_population_historique,2018-2019,nouveau,TSA,0 à 4 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C01,33
effectifs_population_historique,2018-2019,nouveau,TSA,12 à 17 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C03,54
effectifs_population_historique,2018-2019,nouveau,TSA,18 à 21 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C04,23
effectifs_population_historique,2018-2019,nouveau,TSA,22 à 44 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C05,31
effectifs_population_historique,2018-2019,nouveau,TSA,45 à 64 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C06,13
effectifs_population_historique,2018-2019,nouveau,TSA,5 à 11 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C02,80
effectifs_population_historique,2018-2019,nouveau,TSA,65 à 74 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C07,0
effectifs_population_historique,2018-2019,nouveau,TSA,75 ans et plus,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C08,1
effectifs_population_historique,2018-2019,nouveau,TSA,Total,True,11,Gaspésie–Îles-de-la-Madeleine,P23L02C09,235
effectifs_population_historique,2018-2019,nouveau,TSA,0 à 4 ans,False,12,Chaudière-Appalaches,P23L02C01,100
effectifs_population_historique,2018-2019,nouveau,TSA,12 à 17 ans,False,12,Chaudière-Appalaches,P23L02C03,121
effectifs_population_historique,2018-2019,nouveau,TSA,18 à 21 ans,False,12,Chaudière-Appalaches,P23L02C04,71
effectifs_population_historique,2018-2019,nouveau,TSA,22 à 44 ans,False,12,Chaudière-Appalaches,P23L02C05,119
effectifs_population_historique,2018-2019,nouveau,TSA,45 à 64 ans,False,12,Chaudière-Appalaches,P23L02C06,22
effectifs_population_historique,2018-2019,nouveau,TSA,5 à 11 ans,False,12,Chaudière-Appalaches,P23L02C02,290
effectifs_population_historique,2018-2019,nouveau,TSA,65 à 74 ans,False,12,Chaudière-Appalaches,P23L02C07,1
effectifs_population_historique,2018-2019,nouveau,TSA,75 ans et plus,False,12,Chaudière-Appalaches,P23L02C08,0
effectifs_population_historique,2018-2019,nouveau,TSA,Total,True,12,Chaudière-Appalaches,P23L02C09,724
effectifs_population_historique,2018-2019,nouveau,TSA,0 à 4 ans,False,13,Laval,P23L02C01,169
effectifs_population_historique,2018-2019,nouveau,TSA,12 à 17 ans,False,13,Laval,P23L02C03,115
effectifs_population_historique,2018-2019,nouveau,TSA,18 à 21 ans,False,13,Laval,P23L02C04,86
effectifs_population_historique,2018-2019,nouveau,TSA,22 à 44 ans,False,13,Laval,P23L02C05,152
effectifs_population_historique,2018-2019,nouveau,TSA,45 à 64 ans,False,13,Laval,P23L02C06,17
effectifs_population_historique,2018-2019,nouveau,TSA,5 à 11 ans,False,13,Laval,P23L02C02,282
effectifs_population_historique,2018-2019,nouveau,TSA,65 à 74 ans,False,13,Laval,P23L02C07,4
effectifs_population_historique,2018-2019,nouveau,TSA,75 ans et plus,False,13,Laval,P23L02C08,2
effectifs_population_historique,2018-2019,nouveau,TSA,Total,True,13,Laval,P23L02C09,827
effectifs_population_historique,2018-2019,nouveau,TSA,0 à 4 ans,False,14,Lanaudière,P23L02C01,240
effectifs_population_historique,2018-2019,nouveau,TSA,12 à 17 ans,False,14,Lanaudière,P23L02C03,209
effectifs_population_historique,2018-2019,nouveau,TSA,18 à 21 ans,False,14,Lanaudière,P23L02C04,74
effectifs_population_historique,2018-2019,nouveau,TSA,22 à 44 ans,False,14,Lanaudière,P23L02C05,89
effectifs_population_historique,2018-2019,nouveau,TSA,45 à 64 ans,False,14,Lanaudière,P23L02C06,6
effectifs_population_historique,2018-2019,nouveau,TSA,5 à 11 ans,False,14,Lanaudière,P23L02C02,537
effectifs_population_historique,2018-2019,nouveau,TSA,65 à 74 ans,False,14,Lanaudière,P23L02C07,0
effectifs_population_historique,2018-2019,nouveau,TSA,75 ans et plus,False,14,Lanaudière,P23L02C08,0
effectifs_population_historique,2018-2019,nouveau,TSA,Total,True,14,Lanaudière,P23L02C09,1155
effectifs_population_historique,2018-2019,nouveau,TSA,0 à 4 ans,False,15,Laurentides,P23L02C01,137
effectifs_population_historique,2018-2019,nouveau,TSA,12 à 17 ans,False,15,Laurentides,P23L02C03,177
effectifs_population_historique,2018-2019,nouveau,TSA,18 à 21 ans,False,15,Laurentides,P23L02C04,83
effectifs_population_historique,2018-2019,nouveau,TSA,22 à 44 ans,False,15,Laurentides,P23L02C05,177
effectifs_population_historique,2018-2019,nouveau,TSA,45 à 64 ans,False,15,Laurentides,P23L02C06,16
effectifs_population_historique,2018-2019,nouveau,TSA,5 à 11 ans,False,15,Laurentides,P23L02C02,339
effectifs_population_historique,2018-2019,nouveau,TSA,65 à 74 ans,False,15,Laurentides,P23L02C07,3
effectifs_population_historique,2018-2019,nouveau,TSA,75 ans et plus,False,15,Laurentides,P23L02C08,0
effectifs_population_historique,2018-2019,nouveau,TSA,Total,True,15,Laurentides,P23L02C09,932
effectifs_population_historique,2018-2019,nouveau,TSA,0 à 4 ans,False,16,Montérégie,P23L02C01,1002
effectifs_population_historique,2018-2019,nouveau,TSA,12 à 17 ans,False,16,Montérégie,P23L02C03,774
effectifs_population_historique,2018-2019,nouveau,TSA,18 à 21 ans,False,16,Montérégie,P23L02C04,253
effectifs_population_historique,2018-2019,nouveau,TSA,22 à 44 ans,False,16,Montérégie,P23L02C05,406
effectifs_population_historique,2018-2019,nouveau,TSA,45 à 64 ans,False,16,Montérégie,P23L02C06,81
effectifs_population_historique,2018-2019,nouveau,TSA,5 à 11 ans,False,16,Montérégie,P23L02C02,2122
effectifs_population_historique,2018-2019,nouveau,TSA,65 à 74 ans,False,16,Montérégie,P23L02C07,4
effectifs_population_historique,2018-2019,nouveau,TSA,Total,True,16,Montérégie,P23L02C09,4642
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,1,Bas-Saint-Laurent,P23L02C01,36
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,1,Bas-Saint-Laurent,P23L02C03,163
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,1,Bas-Saint-Laurent,P23L02C04,47
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,1,Bas-Saint-Laurent,P23L02C05,78
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,1,Bas-Saint-Laurent,P23L02C06,19
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,1,Bas-Saint-Laurent,P23L02C02,174
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,1,Bas-Saint-Laurent,P23L02C07,3
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,1,Bas-Saint-Laurent,P23L02C08,0
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,1,Bas-Saint-Laurent,P23L02C09,520
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C01,59
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C03,74
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C04,51
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C05,108
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C06,13
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C02,134
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C07,0
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,2,Saguenay–Lac-Saint-Jean,P23L02C08,0
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,2,Saguenay–Lac-Saint-Jean,P23L02C09,439
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,3,Capitale-Nationale,P23L02C01,163
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,3,Capitale-Nationale,P23L02C03,318
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,3,Capitale-Nationale,P23L02C04,160
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,3,Capitale-Nationale,P23L02C05,300
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,3,Capitale-Nationale,P23L02C06,79
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,3,Capitale-Nationale,P23L02C02,479
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,3,Capitale-Nationale,P23L02C07,7
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,3,Capitale-Nationale,P23L02C08,1
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,3,Capitale-Nationale,P23L02C09,1507
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,4,Mauricie et Centre-du-Québec,P23L02C01,155
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,4,Mauricie et Centre-du-Québec,P23L02C03,205
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,4,Mauricie et Centre-du-Québec,P23L02C04,78
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,4,Mauricie et Centre-du-Québec,P23L02C05,210
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,4,Mauricie et Centre-du-Québec,P23L02C06,30
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,4,Mauricie et Centre-du-Québec,P23L02C02,398
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,4,Mauricie et Centre-du-Québec,P23L02C07,4
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,4,Mauricie et Centre-du-Québec,P23L02C09,1080
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,5,Estrie,P23L02C01,56
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,5,Estrie,P23L02C03,45
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,5,Estrie,P23L02C04,23
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,5,Estrie,P23L02C05,90
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,5,Estrie,P23L02C06,17
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,5,Estrie,P23L02C02,123
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,5,Estrie,P23L02C07,0
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,5,Estrie,P23L02C08,0
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,5,Estrie,P23L02C09,354
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,6,Montréal,P23L02C01,821
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,6,Montréal,P23L02C03,558
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,6,Montréal,P23L02C04,320
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,6,Montréal,P23L02C05,727
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,6,Montréal,P23L02C06,228
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,6,Montréal,P23L02C02,1304
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,6,Montréal,P23L02C07,26
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,6,Montréal,P23L02C08,1
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,6,Montréal,P23L02C09,3985
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,7,Outaouais,P23L02C01,159
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,7,Outaouais,P23L02C03,80
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,7,Outaouais,P23L02C04,32
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,7,Outaouais,P23L02C05,71
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,7,Outaouais,P23L02C06,10
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,7,Outaouais,P23L02C02,322
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,7,Outaouais,P23L02C09,674
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,8,Abitibi-Témiscamingue,P23L02C01,57
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,8,Abitibi-Témiscamingue,P23L02C03,69
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,8,Abitibi-Témiscamingue,P23L02C04,17
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,8,Abitibi-Témiscamingue,P23L02C05,34
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,8,Abitibi-Témiscamingue,P23L02C06,10
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,8,Abitibi-Témiscamingue,P23L02C02,148
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,8,Abitibi-Témiscamingue,P23L02C07,1
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,8,Abitibi-Témiscamingue,P23L02C08,0
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,8,Abitibi-Témiscamingue,P23L02C09,336
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,9,Côte-Nord,P23L02C01,27
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,9,Côte-Nord,P23L02C03,54
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,9,Côte-Nord,P23L02C04,19
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,9,Côte-Nord,P23L02C05,23
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,9,Côte-Nord,P23L02C06,2
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,9,Côte-Nord,P23L02C02,101
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,9,Côte-Nord,P23L02C07,1
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,9,Côte-Nord,P23L02C08,0
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,9,Côte-Nord,P23L02C09,227
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C01,31
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C03,55
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C04,26
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C05,31
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C06,10
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C02,86
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C07,1
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,11,Gaspésie–Îles-de-la-Madeleine,P23L02C08,0
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,11,Gaspésie–Îles-de-la-Madeleine,P23L02C09,240
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,12,Chaudière-Appalaches,P23L02C01,110
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,12,Chaudière-Appalaches,P23L02C03,144
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,12,Chaudière-Appalaches,P23L02C04,87
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,12,Chaudière-Appalaches,P23L02C05,133
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,12,Chaudière-Appalaches,P23L02C06,18
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,12,Chaudière-Appalaches,P23L02C02,302
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,12,Chaudière-Appalaches,P23L02C07,0
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,12,Chaudière-Appalaches,P23L02C08,0
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,12,Chaudière-Appalaches,P23L02C09,794
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,13,Laval,P23L02C01,168
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,13,Laval,P23L02C03,88
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,13,Laval,P23L02C04,81
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,13,Laval,P23L02C05,138
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,13,Laval,P23L02C06,14
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,13,Laval,P23L02C02,254
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,13,Laval,P23L02C07,1
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,13,Laval,P23L02C08,1
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,13,Laval,P23L02C09,745
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,14,Lanaudière,P23L02C01,348
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,14,Lanaudière,P23L02C03,241
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,14,Lanaudière,P23L02C04,102
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,14,Lanaudière,P23L02C05,96
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,14,Lanaudière,P23L02C06,5
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,14,Lanaudière,P23L02C02,693
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,14,Lanaudière,P23L02C07,0
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,14,Lanaudière,P23L02C08,0
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,14,Lanaudière,P23L02C09,1485
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,15,Laurentides,P23L02C01,160
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,15,Laurentides,P23L02C03,187
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,15,Laurentides,P23L02C04,78
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,15,Laurentides,P23L02C05,194
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,15,Laurentides,P23L02C06,19
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,15,Laurentides,P23L02C02,395
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,15,Laurentides,P23L02C07,2
effectifs_population_historique,2019-2020,nouveau,TSA,75 ans et plus,False,15,Laurentides,P23L02C08,0
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,15,Laurentides,P23L02C09,1035
effectifs_population_historique,2019-2020,nouveau,TSA,0 à 4 ans,False,16,Montérégie,P23L02C01,1114
effectifs_population_historique,2019-2020,nouveau,TSA,12 à 17 ans,False,16,Montérégie,P23L02C03,891
effectifs_population_historique,2019-2020,nouveau,TSA,18 à 21 ans,False,16,Montérégie,P23L02C04,262
effectifs_population_historique,2019-2020,nouveau,TSA,22 à 44 ans,False,16,Montérégie,P23L02C05,435
effectifs_population_historique,2019-2020,nouveau,TSA,45 à 64 ans,False,16,Montérégie,P23L02C06,89
effectifs_population_historique,2019-2020,nouveau,TSA,5 à 11 ans,False,16,Montérégie,P23L02C02,2308
effectifs_population_historique,2019-2020,nouveau,TSA,65 à 74 ans,False,16,Montérégie,P23L02C07,8
effectifs_population_historique,2019-2020,nouveau,TSA,Total,True,16,Montérégie,P23L02C09,5107
effectifs_population_historique,2020-2021,nouveau,TSA,0 à 4 ans,False,1,Bas-Saint-Laurent,P23L02C01,35
effectifs_population_historique,2020-2021,nouveau,TSA,12 à 17 ans,False,1,Bas-Saint-Laurent,P23L02C03,188
effectifs_population_historique,2020-2021,nouveau,TSA,18 à 21 ans,False,1,Bas-Saint-Laurent,P23L02C04,43
effectifs_population_historique,2020-2021,nouveau,TSA,22 à 44 ans,False,1,Bas-Saint-Laurent,P23L02C05,90
effectifs_population_historique,2020-2021,nouveau,TSA,45 à 64 ans,False,1,Bas-Saint-Laurent,P23L02C06,19
effectifs_population_historique,2020-2021,nouveau,TSA,5 à 11 ans,False,1,Bas-Saint-Laurent,P23L02C02,171
effectifs_population_historique,2020-2021,nouveau,TSA,65 à 74 ans,False,1,Bas-Saint-Laurent,P23L02C07,3
effectifs_population_historique,2020-2021,nouveau,TSA,75 ans et plus,False,1,Bas-Saint-Laurent,P23L02C08,0
effectifs_population_historique,2020-2021,nouveau,TSA,Total,True,1,Bas-Saint-Laurent,P23L02C09,549
effectifs_population_historique,2020-2021,nouveau,TSA,0 à 4 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C01,67
effectifs_population_historique,2020-2021,nouveau,TSA,12 à 17 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C03,70
effectifs_population_historique,2020-2021,nouveau,TSA,18 à 21 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C04,41
effectifs_population_historique,2020-2021,nouveau,TSA,22 à 44 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C05,111
effectifs_population_historique,2020-2021,nouveau,TSA,45 à 64 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C06,12
effectifs_population_historique,2020-2021,nouveau,TSA,5 à 11 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C02,135
effectifs_population_historique,2020-2021,nouveau,TSA,65 à 74 ans,False,2,Saguenay–Lac-Saint-Jean,P23L02C07,0
effectifs_population_historique,2020-2021,nouveau,TSA,75 ans et plus,False,2,Saguenay–Lac-Saint-Jean,P23L02C08,0
effectifs_population_historique,2020-2021,nouveau,TSA,Total,True,2,Saguenay–Lac-Saint-Jean,P23L02C09,436
effectifs_population_historique,2020-2021,nouveau,TSA,0 à 4 ans,False,3,Capitale-Nationale,P23L02C01,187
effectifs_population_historique,2020-2021,nouveau,TSA,12 à 17 ans,False,3,Capitale-Nationale,P23L02C03,40
effectifs_population_historique,2020-2021,nouveau,TSA,18 à 21 ans,False,3,Capitale-Nationale,P23L02C04,32
effectifs_population_historique,2020-2021,nouveau,TSA,22 à 44 ans,False,3,Capitale-Nationale,P23L02C05,156
effectifs_population_historique,2020-2021,nouveau,TSA,45 à 64 ans,False,3,Capitale-Nationale,P23L02C06,56
effectifs_population_historique,2020-2021,nouveau,TSA,5 à 11 ans,False,3,Capitale-Nationale,P23L02C02,183
effectifs_population_historique,2020-2021,nouveau,TSA,65 à 74 ans,False,3,Capitale-Nationale,P23L02C07,3
effectifs_population_historique,2020-2021,nouveau,TSA,75 ans et plus,False,3,Capitale-Nationale,P23L02C08,0
effectifs_population_historique,2020-2021,nouveau,TSA,Total,True,3,Capitale-Nationale,P23L02C09,657
effectifs_population_historique,2020-2021,nouveau,TSA,0 à 4 ans,False,4,Mauricie et Centre-du-Québec,P23L02C01,141
effectifs_population_historique,2020-2021,nouveau,TSA,12 à 17 ans,False,4,Mauricie et Centre-du-Québec,P23L02C03,224
effectifs_population_historique,2020-2021,nouveau,TSA,18 à 21 ans,False,4,Mauricie et Centre-du-Québec,P23L02C04,92
effectifs_population_historique,2020-2021,nouveau,TSA,22 à 44 ans,False,4,Mauricie et Centre-du-Québec,P23L02C05,240
effectifs_population_historique,2020-2021,nouveau,TSA,45 à 64 ans,False,4,Mauricie et Centre-du-Québec,P23L02C06,24
effectifs_population_historique,2020-2021,nouveau,TSA,5 à 11 ans,False,4,Mauricie et Centre-du-Québec,P23L02C02,413
effectifs_population_historique,2020-2021,nouveau,TSA,65 à 74 ans,False,4,Mauricie et Centre-du-Québec,P23L02C07,3
effectifs_population_historique,2020-2021,nouveau,TSA,Total,True,4,Mauricie et Centre-du-Québec,P23L02C09,1137
effectifs_population_historique,2020-2021,nouveau,TSA,0 à 4 ans,False,5,Estrie,P23L02C01,42
effectifs_population_historique,2020-2021,nouveau,TSA,12 à 17 ans,False,5,Estrie,P23L02C03,42
effectifs_population_historique,2020-2021,nouveau,TSA,18 à 21 ans,False,5,Estrie,P23L02C04,18
