jeu,exercice,centre_activites_code,centre_activites,programme,montant
depenses_par_activites,2021-2022,5922,Intervention et suivi de crise - SM,Santé mentale,12046341.0
depenses_par_activites,2021-2022,7033,Intégration à l'emploi - sant.ment.,Santé mentale,851687.0
depenses_par_activites,2021-2022,6240,L'urgence,Santé mentale,85809220.42
depenses_par_activites,2021-2022,6803,Pharmacie - Usagers externes en CH,Santé mentale,8520149.16
depenses_par_activites,2021-2022,6804,Pharmacie - Usagers hospitalisés,Santé mentale,27960474.34
depenses_par_activites,2021-2022,6805,Pharmacie - Usagers hébergés,Santé mentale,2438976.47
depenses_par_activites,2021-2022,6870,Physiothérapie,Santé mentale,1480370.51
depenses_par_activites,2021-2022,7163,Prêt d'équipement aux usagers des s,Santé mentale,63504.16
depenses_par_activites,2021-2022,6100,Psychiatrie légale,Santé mentale,70501438.0
depenses_par_activites,2021-2022,6564,Psychologie,Santé mentale,12502595.63
depenses_par_activites,2021-2022,5513,RI-Santé mentale,Santé mentale,173175302.0
depenses_par_activites,2021-2022,5523,RTF-F.d'accueil-Santé mentale,Santé mentale,63372.0
depenses_par_activites,2021-2022,5533,RTF-R.d'accueil-Santé mentale,Santé mentale,58970374.0
depenses_par_activites,2021-2022,7053,Ress.résid.-all.ass.rés.sant.ment.,Santé mentale,97116.0
depenses_par_activites,2021-2022,6330,Serv. d'éval./trait.de 2e3e L en SM,Santé mentale,175337380.0
depenses_par_activites,2021-2022,5930,Serv.amb.de santé mentale 1re ligne,Santé mentale,216269965.0
depenses_par_activites,2021-2022,6390,Service de soins spirituels,Santé mentale,423493.72
depenses_par_activites,2021-2022,6561,Services psychosociaux à domicile,Santé mentale,1832033.45
depenses_par_activites,2021-2022,6565,Services sociaux,Santé mentale,18148454.53
depenses_par_activites,2021-2022,6172,Soins inf.à domicile(santé mentale),Santé mentale,2350833.0
depenses_par_activites,2021-2022,6173,Soins infirmiers à domicile régulie,Santé mentale,5755560.89
depenses_par_activites,2021-2022,5410,Soutien aux services santé mentale,Santé mentale,6091667.0
depenses_par_activites,2021-2022,5940,Soutien dans la communauté-s.m.,Santé mentale,115651436.0
depenses_par_activites,2021-2022,5553,Suivi prof. des U en RI-RTF - SM,Santé mentale,20626753.0
depenses_par_activites,2021-2022,7023,Supp.stages milieu trav.-sant.ment.,Santé mentale,116406.0
depenses_par_activites,2021-2022,7690,Transport externe des usagers,Santé mentale,518343.99
depenses_par_activites,2021-2022,5504,Unité de vie ouverte-santé mentale,Santé mentale,23052427.0
depenses_par_activites,2021-2022,6270,Unité héb.et SLD aux adul.diag.psy.,Santé mentale,44858065.0
depenses_par_activites,2021-2022,6010,Unités d'hos.en pédopsy. (0-17 ans),Santé mentale,33685282.0
depenses_par_activites,2021-2022,6020,Unités d'hosp.en psychiatrie adulte,Santé mentale,292621426.0
depenses_par_activites,2021-2022,6030,Unités d'hospit. gérontopsychiatrie,Santé mentale,15765410.0
depenses_par_activites,2021-2022,7982,Act. spéciales - Santé physique,Santé physique,35026464.0
depenses_par_activites,2021-2022,7981,Act.spéciales - Services généraux,Santé physique,1790858.0
depenses_par_activites,2021-2022,8040,Adaptation/intégration sociales et,Santé physique,24089.71
depenses_par_activites,2021-2022,6531,Aide à domicile régulière,Santé physique,24616279.23
depenses_par_activites,2021-2022,6570,Aire ouverte,Santé physique,1475493.4
depenses_par_activites,2021-2022,6604,Anatomopathologie,Santé physique,89854486.0
depenses_par_activites,2021-2022,6836,Angioradiologie(excluant cardiaque),Santé physique,55225253.0
depenses_par_activites,2021-2022,6890,Animation - Loisirs,Santé physique,1735333.98
depenses_par_activites,2021-2022,6863,Audio./ortho. - autres en CLSC,Santé physique,372610.0
depenses_par_activites,2021-2022,6861,Audiologie,Santé physique,13811400.0
depenses_par_activites,2021-2022,6864,Audiologie/orthophonie à domicile,Santé physique,175527.0
depenses_par_activites,2021-2022,5542,Autres ressources - Santé physique,Santé physique,793609.0
depenses_par_activites,2021-2022,6601,Banque de sang,Santé physique,36149504.0
depenses_par_activites,2021-2022,6260,Bloc opératoire,Santé physique,1022971658.0
depenses_par_activites,2021-2022,6606,Centre de prélèvements,Santé physique,15483000.16
depenses_par_activites,2021-2022,6360,Centre de soins mère et nouveau-né,Santé physique,297604256.0
depenses_par_activites,2021-2022,6650,Chambre hyperbare,Santé physique,1308544.0
depenses_par_activites,2021-2022,6052,Chirurgie,Santé physique,207348951.24
depenses_par_activites,2021-2022,6070,Chirurgie d'un jour,Santé physique,65369528.0
depenses_par_activites,2021-2022,6309,Consultation/suivi procréation ass.,Santé physique,3919950.0
depenses_par_activites,2021-2022,6302,Consultations externes spécialisées,Santé physique,236755745.0
depenses_par_activites,2021-2022,,Crédits des organismes communautaires,Santé physique,42153524.0
depenses_par_activites,2021-2022,6605,Cytologie,Santé physique,19438262.0
depenses_par_activites,2021-2022,6795,Dialyse péritonéale,Santé physique,29478488.0
depenses_par_activites,2021-2022,6602,Dépistage prénatal - trisomie 21,Santé physique,3740070.0
depenses_par_activites,2021-2022,7400,Déplacement des usagers,Santé physique,251661679.0
depenses_par_activites,2021-2022,7395,Déplacement pers. en hémodialyse,Santé physique,5863250.0
depenses_par_activites,2021-2022,6430,Encadrement des ressources,Santé physique,747814.12
depenses_par_activites,2021-2022,6770,Endoscopie,Santé physique,122391431.0
depenses_par_activites,2021-2022,6880,Ergothérapie,Santé physique,59647796.49
depenses_par_activites,2021-2022,7161,Ergothérapie à domicile,Santé physique,10489327.72
depenses_par_activites,2021-2022,5950,Formation donnée par le personnel i,Santé physique,25069500.39
depenses_par_activites,2021-2022,7152,Gestion et soutien aux autres progr,Santé physique,78756018.18
depenses_par_activites,2021-2022,7151,Gestion et soutien des services à d,Santé physique,11278192.7
depenses_par_activites,2021-2022,6609,Génétique médicale,Santé physique,24456368.0
depenses_par_activites,2021-2022,6794,Hémodialyse hors de l'unité de dia.,Santé physique,3163031.0
depenses_par_activites,2021-2022,6791,Hémodialyse traditionnelle en unité,Santé physique,181295294.0
depenses_par_activites,2021-2022,6793,Hémodialyse à domicile,Santé physique,5227549.0
depenses_par_activites,2021-2022,6792,Hémodialyses semi-auto en unité,Santé physique,3105646.0
depenses_par_activites,2021-2022,6750,Hémodynamie/électrophysiologie int.,Santé physique,200281373.0
depenses_par_activites,2021-2022,6180,Hôtellerie hospitalière,Santé physique,1956096.0
depenses_par_activites,2021-2022,6352,Inhalothérapie - autres,Santé physique,170695009.0
depenses_par_activites,2021-2022,6351,Inhalothérapie à domicile,Santé physique,20442405.81
depenses_par_activites,2021-2022,7090,L'unité de médecine de jour,Santé physique,170210065.0
depenses_par_activites,2021-2022,6240,L'urgence,Santé physique,782855446.58
depenses_par_activites,2021-2022,6607,Laboratoires regroupés,Santé physique,599977800.0
depenses_par_activites,2021-2022,6837,Lithotripsie,Santé physique,214070.0
depenses_par_activites,2021-2022,6833,Mammographie,Santé physique,16953939.0
depenses_par_activites,2021-2022,6051,Médecine,Santé physique,612193982.77
depenses_par_activites,2021-2022,6056,Médecine et chirurgie (non réparti),Santé physique,761954308.59
depenses_par_activites,2021-2022,6780,Médecine nucléaire et TEP,Santé physique,104340679.0
depenses_par_activites,2021-2022,6838,Neuro-Angio-Radiologie,Santé physique,18815776.0
depenses_par_activites,2021-2022,7112,Nutrition - Autres en CLSC,Santé physique,5742886.98
depenses_par_activites,2021-2022,7553,Nutrition clinique,Santé physique,80479173.0
depenses_par_activites,2021-2022,6250,Nutrition parentérale totale à dom.,Santé physique,9188493.0
depenses_par_activites,2021-2022,7111,Nutrition à domicile,Santé physique,3716539.28
depenses_par_activites,2021-2022,6862,Orthophonie,Santé physique,19098199.18
depenses_par_activites,2021-2022,6865,Orthophonie pour enfants en CLSC,Santé physique,23476367.0
depenses_par_activites,2021-2022,6803,Pharmacie - Usagers externes en CH,Santé physique,962785746.84
depenses_par_activites,2021-2022,6804,Pharmacie - Usagers hospitalisés,Santé physique,493238066.64
depenses_par_activites,2021-2022,6805,Pharmacie - Usagers hébergés,Santé physique,2577677.76
depenses_par_activites,2021-2022,6806,Pharmacie en CLSC,Santé physique,13636247.0
depenses_par_activites,2021-2022,6610,Physiologie respiratoire,Santé physique,28788237.0
depenses_par_activites,2021-2022,6870,Physiothérapie,Santé physique,138072793.96
depenses_par_activites,2021-2022,7162,Physiothérapie à domicile,Santé physique,4450619.26
depenses_par_activites,2021-2022,6303,Planification familiale,Santé physique,4250278.0
depenses_par_activites,2021-2022,7163,Prêt d'équipement aux usagers des s,Santé physique,713144.46
depenses_par_activites,2021-2022,6564,Psychologie,Santé physique,22254473.37
depenses_par_activites,2021-2022,6055,Pédiatrie,Santé physique,96503859.0
